language,gender,task,langtask,speaker,scenario,condition1,condition2,dur,notes,f0mnhz,f0mdhz,f0sdhz,f0mihz,f0mahz,f0rghz ,f0mnvst,f0mdvst,f0sdvst,f0mivst,f0mavst,f0rgvst,inmn,inmd,inrange,jitloc,jitrap,jitppq5,periodsd,shimloc,shimapq11,shimapq3,h1mh2mn,slopen0114,slopen5228,mnHNR,mnNHR,jitlocvr,jitrapvr,shimlocvr,shimapq3vr
Japanese,F,epr,epr_jpn,18,1,cas,casual,6.101,naturally low,181,173.4,21.3,151.9,236,84.1,89.88,89.26,1.96,7.24,14.87,7.63,66.1,61.1,39.7,0.00835,0.00285,0.00497,0.0006,0.10042,0.1035,0.03792,3.25,-9.8,-18.4,13.2,0.124,0.00835,0.00285,0.10042,0.03792
Japanese,F,epr,epr_jpn,18,1,pol,polite,7.352,,186.8,183.4,21,151.4,234.5,83,90.44,90.23,1.92,7.2,14.75,7.55,67.2,62.3,38.5,0.00897,0.0028,0.00452,0.0009,0.08567,0.08223,0.02617,-0.02,-10.9,-17.5,13.4,0.1295,0.00897,0.0028,0.08568,0.02615
Japanese,F,epr,epr_jpn,18,2,cas,casual,6.863,,195.3,190.8,19,154.9,252.2,97.3,91.23,90.91,1.65,7.58,16.01,8.44,67.8,60.4,42.6,0.01138,0.00302,0.00467,0.0013,0.10824,0.11468,0.03303,-3.59,-11.8,-18.3,13.2,0.1543,0.01138,0.00302,0.10824,0.03303
Japanese,F,epr,epr_jpn,18,2,pol,polite,7.994,,196.2,196.2,21.6,84,236.9,152.9,91.26,91.4,2.27,-3.02,14.93,17.95,67.1,59.9,41.4,0.0106,0.00312,0.00432,0.0012,0.10298,0.1064,0.03386,-3.15,-13.7,-16.8,12.6,0.1607,0.0106,0.00312,0.10255,0.0337
Japanese,F,epr,epr_jpn,18,3,cas,casual,6.97,,188,181,24.9,141.7,243.8,102.1,90.5,90,2.28,6.06,15.43,9.37,68.6,63.2,39.2,0.00969,0.00269,0.005,0.0008,0.09616,0.08932,0.02831,-1.01,-11.2,-15.6,13.7,0.1345,0.00969,0.00269,0.09632,0.02832
Japanese,F,epr,epr_jpn,18,3,pol,polite,8.277,naturally low,180.9,181.9,36.7,77.6,285.3,207.6,89.54,90.09,4.22,-4.39,18.15,22.54,66.8,61.1,37.8,0.01121,0.00333,0.00541,0.0014,0.09725,0.09464,0.02879,-4.25,-13.2,-16.4,12.6,0.1626,0.01121,0.00333,0.09725,0.02879
Japanese,F,epr,epr_jpn,18,4,cas,casual,8.875,,188.5,183,23.7,149.4,244.1,94.7,90.56,90.19,2.13,6.95,15.44,8.49,68.9,62.6,39.7,0.01051,0.00315,0.00554,0.0008,0.10417,0.0977,0.03159,-0.45,-12.3,-17.9,13.5,0.1205,0.01051,0.00315,0.10417,0.03159
Japanese,F,epr,epr_jpn,18,4,pol,polite,10.879,,184.2,186.3,32.8,81.5,253,171.5,89.93,90.49,3.92,-3.53,16.07,19.6,67.6,61.4,38.6,0.00971,0.00324,0.0057,0.0013,0.11434,0.09543,0.03781,0.31,-13.7,-17.7,12.9,0.1463,0.00971,0.00324,0.11434,0.03781
Japanese,F,epr,epr_jpn,18,5,cas,casual,7.225,,192.2,186.7,23.4,144.8,252.2,107.3,90.92,90.54,2.08,6.41,16.01,9.6,69.8,66.5,39.5,0.01099,0.00333,0.0064,0.0007,0.09507,0.1063,0.02623,-0.1,-11.4,-17.7,13.9,0.1432,0.01099,0.00333,0.0951,0.02623
Japanese,F,epr,epr_jpn,18,5,pol,polite,8.001,,189.6,188.9,24.2,99.1,239.6,140.5,90.63,90.74,2.5,-0.15,15.13,15.28,68.1,63.4,38.2,0.00983,0.00286,0.00506,0.0009,0.09376,0.09407,0.03237,0.6,-12.5,-18.3,13.4,0.1286,0.00983,0.00286,0.09376,0.03237
Japanese,F,epr,epr_jpn,18,6,cas,casual,5.965,,187.3,178.2,24.9,153.3,262.4,109.1,90.44,89.73,2.23,7.4,16.7,9.3,69.8,63.4,40,0.00874,0.00221,0.00347,0.0009,0.07838,0.07277,0.02081,-0.48,-10.9,-17.4,14.8,0.1037,0.00874,0.00221,0.07839,0.02084
Japanese,F,epr,epr_jpn,18,6,pol,polite,7.373,,185.8,178.9,24.4,148,255.6,107.6,90.31,89.8,2.16,6.78,16.24,9.46,69.6,64.4,35.9,0.01349,0.00383,0.00693,0.0008,0.10282,0.12261,0.03134,-1.16,-13,-18.1,12.8,0.1492,0.01349,0.00383,0.10282,0.03134
Japanese,F,epr,epr_jpn,18,7,cas,casual,8.488,,188.2,186.9,19,154.7,261.1,106.3,90.59,90.56,1.7,7.56,16.61,9.06,67,60.5,40.8,0.00916,0.00242,0.00402,0.0013,0.10854,0.10877,0.03842,-1.52,-12,-18.6,13.6,0.1168,0.00916,0.00242,0.10854,0.03842
Japanese,F,epr,epr_jpn,18,7,pol,polite,7.516,,197.7,195.1,19.8,154.5,246.4,91.9,91.44,91.3,1.75,7.58,15.61,8.03,68.3,63.6,36.8,0.01159,0.00361,0.00656,0.0009,0.08902,0.08359,0.02473,-2.14,-13.1,-17.7,13.9,0.1363,0.01159,0.00361,0.08907,0.02474
Japanese,F,epr,epr_jpn,18,8,cas,casual,7.899,,186.8,181.4,25,141.2,281.9,140.6,90.4,90.03,2.24,5.98,17.94,11.96,67.7,62.8,39.5,0.0116,0.00319,0.00578,0.0013,0.09316,0.1101,0.02583,-0.06,-10.8,-17.2,13.1,0.1402,0.0116,0.00319,0.09316,0.02583
Japanese,F,epr,epr_jpn,18,8,pol,polite,9.921,,184.5,181.9,21.2,152.4,255.7,103.4,90.22,90.08,1.94,7.3,16.26,8.95,66.6,61.5,38.7,0.01137,0.00331,0.00487,0.0012,0.10721,0.10546,0.0386,0.21,-12.5,-18.6,13,0.135,0.01137,0.00331,0.10721,0.0386
Japanese,F,epr,epr_jpn,18,9,cas,casual,6.919,,185,184.3,26.4,136.6,284.1,147.5,90.22,90.31,2.26,5.41,18.08,12.66,69.5,64.8,37.3,0.01139,0.00345,0.00574,0.001,0.09034,0.08773,0.02939,-1.16,-11.1,-17,13,0.1581,0.01139,0.00345,0.09034,0.02939
Japanese,F,epr,epr_jpn,18,9,pol,polite,7.277,naturally low,180.5,178.1,24.8,139.7,270.2,130.5,89.8,89.72,2.23,5.8,17.21,11.42,67.6,63.9,31,0.0092,0.00266,0.00502,0.0007,0.08882,0.07432,0.03176,-0.1,-13,-17.6,13.1,0.138,0.0092,0.00266,0.08882,0.03176
Japanese,F,epr,epr_jpn,20,10,cas,casual,4.919,,274.8,275.8,51.9,119.8,354.6,234.9,96.87,97.29,3.72,3.12,21.91,18.79,72.8,68.3,43.5,0.01285,0.00302,0.00505,0.0011,0.09929,0.09415,0.0298,-0.43,-12.7,-26.6,14.3,0.1391,0.01285,0.00302,0.09929,0.0298
Japanese,F,epr,epr_jpn,20,10,pol,polite,6.634,,257.2,269.5,64.2,111.6,362.2,250.6,95.42,96.89,5.04,1.91,22.28,20.37,70.2,65.4,40.3,0.01215,0.00291,0.00521,0.0012,0.11558,0.09251,0.04088,2.81,-15,-23.6,14.5,0.1229,0.01215,0.00291,0.11536,0.04063
Japanese,F,epr,epr_jpn,20,1,cas,casual,5.276,,253.4,240.7,58.3,169,497.2,328.2,95.4,94.93,3.79,9.08,27.77,18.68,70.4,66.6,39.7,0.01169,0.00267,0.00435,0.0011,0.08654,0.08568,0.02881,-1.28,-13.1,-24.4,15.2,0.1044,0.01169,0.00267,0.08651,0.0288
Japanese,F,epr,epr_jpn,20,1,pol,polite,7.382,,263.2,269.8,43.5,187.3,354.9,167.6,96.23,96.91,2.94,10.88,21.93,11.05,69.7,65.7,43,0.01043,0.00251,0.00485,0.0007,0.09822,0.09768,0.03468,8.31,-15.3,-22.4,15.7,0.1224,0.01043,0.00251,0.09822,0.03468
Japanese,F,epr,epr_jpn,20,2,cas,casual,6.333,,272.2,267.7,37.4,207.5,362.2,154.7,96.9,96.77,2.37,12.64,22.28,9.64,72.3,66.4,43.5,0.00813,0.00198,0.00387,0.0006,0.09285,0.07593,0.03092,3.51,-13.6,-26.4,17.3,0.0943,0.00813,0.00198,0.09285,0.03092
Japanese,F,epr,epr_jpn,20,2,pol,polite,7.78,naturally high,292.5,298.3,48.9,112.8,375,262.2,97.99,98.65,3.57,2.08,22.88,20.8,69.6,63,41.4,0.00885,0.00224,0.00454,0.0008,0.09216,0.07968,0.02947,4.98,-15.4,-22.3,16.1,0.1602,0.00885,0.00224,0.09216,0.02947
Japanese,F,epr,epr_jpn,20,3,cas,casual,5.546,,269.4,260.7,63.6,105.4,527.8,422.3,96.41,96.31,4.07,0.92,28.8,27.88,73.4,69.6,40.9,0.01026,0.00238,0.00464,0.0009,0.09921,0.10124,0.03388,4.72,-13.2,-26,15.7,0.1094,0.01026,0.00238,0.09921,0.03388
Japanese,F,epr,epr_jpn,20,3,pol,polite,7.32,,270.2,259.4,54.9,188.7,436.5,247.9,96.59,96.23,3.43,11,25.51,14.52,71.8,68,40,0.01025,0.00241,0.00452,0.0008,0.10392,0.11037,0.031,3.55,-16.4,-21.3,15.2,0.1346,0.01025,0.00241,0.10392,0.031
Japanese,F,epr,epr_jpn,20,4,cas,casual,7.783,,273.4,268.8,56.8,126.7,511.6,384.9,96.76,96.84,3.69,4.09,28.26,24.16,72,66.9,38.2,0.01099,0.00321,0.00514,0.0011,0.07614,0.06557,0.02311,-0.66,-12.6,-24.2,15.8,0.1242,0.01099,0.00321,0.07614,0.02311
Japanese,F,epr,epr_jpn,20,4,pol,polite,9.271,,289.8,285.7,57.8,131.5,451.8,320.3,97.78,97.9,3.67,4.74,26.11,21.36,70.9,66.5,37,0.00926,0.00252,0.00446,0.0008,0.09594,0.09161,0.03432,7.15,-17.5,-23,15.8,0.12,0.00926,0.00252,0.09594,0.03432
Japanese,F,epr,epr_jpn,20,5,cas,casual,6.312,,260.2,253,47.4,106.3,449.4,343.1,95.98,95.79,3.3,1.06,26.02,24.96,71.2,67.5,38.2,0.01168,0.00272,0.00456,0.0011,0.10044,0.10748,0.03415,2.11,-14.4,-25.6,15.4,0.1084,0.01168,0.00272,0.10044,0.03415
Japanese,F,epr,epr_jpn,20,5,pol,polite,7.317,,260.9,263.4,52.2,98.2,356.1,257.9,95.88,96.5,4.24,-0.31,21.99,22.3,70.5,67.3,35.8,0.01055,0.00274,0.00454,0.001,0.1026,0.09711,0.03539,2.98,-15.4,-23.1,15.5,0.1047,0.01055,0.00274,0.10268,0.03544
Japanese,F,epr,epr_jpn,20,6,cas,casual,6.245,,259.7,253.3,44,183.2,485.8,302.5,96.02,95.82,2.78,10.49,27.36,16.88,74.2,70.2,40.1,0.01218,0.00282,0.00511,0.0009,0.08679,0.08784,0.02436,1.25,-13.8,-27.7,16.2,0.1092,0.01218,0.00282,0.08679,0.02436
Japanese,F,epr,epr_jpn,20,6,pol,polite,7.68,,253.8,250.5,47.4,99.3,388.1,288.8,95.5,95.62,3.71,-0.12,23.48,23.6,70.8,66.7,37,0.01261,0.00316,0.00575,0.0009,0.10318,0.09046,0.03354,4.79,-15.9,-21.7,15.3,0.1106,0.01261,0.00316,0.10318,0.03354
Japanese,F,epr,epr_jpn,20,7,cas,casual,6.297,,266.6,266.1,56.7,149.8,553.1,403.3,96.31,96.67,3.76,6.99,29.61,22.62,73.4,68.1,39.1,0.01122,0.00319,0.00503,0.001,0.08591,0.08679,0.02697,-0.81,-13.9,-26.9,14.6,0.1587,0.01122,0.00319,0.08591,0.02697
Japanese,F,epr,epr_jpn,20,7,pol,polite,6.746,naturally high,294.2,295.1,57,150.3,470.7,320.4,98.06,98.46,3.54,7.05,26.82,19.76,70.9,67,33,0.01254,0.00342,0.00593,0.001,0.09703,0.09747,0.03313,3.77,-17.5,-22.6,14.7,0.1345,0.01254,0.00342,0.097,0.03316
Japanese,F,epr,epr_jpn,20,8,cas,casual,8.396,,260.4,256.4,50.2,176.6,563.5,386.9,95.99,96.03,3.19,9.86,29.93,20.08,73.8,68.9,45,0.01139,0.00264,0.0052,0.0008,0.09019,0.09205,0.02709,3.77,-13.3,-24.9,15.1,0.1113,0.01139,0.00264,0.09023,0.0271
Japanese,F,epr,epr_jpn,20,8,pol,polite,8.323,,275.4,270,49.4,185.1,387,201.9,96.98,96.92,3.15,10.69,23.43,12.74,71.4,67.3,39.4,0.01223,0.00318,0.00615,0.0007,0.10966,0.12473,0.03391,8.34,-16.6,-22.7,14.8,0.142,0.01223,0.00318,0.10966,0.03391
Japanese,F,epr,epr_jpn,20,9,cas,casual,7.23,,252.1,255.5,52.5,93.8,390.9,297.1,95.25,95.96,4.42,-1.09,23.6,24.69,70.6,64.1,41.1,0.01285,0.00329,0.0053,0.0014,0.08799,0.0878,0.02936,4.37,-13.6,-25.2,15,0.1469,0.01285,0.00329,0.08799,0.02936
Japanese,F,epr,epr_jpn,20,9,pol,polite,7.727,,249,254.4,53.9,109.9,396.7,286.8,95.02,95.89,4.4,1.64,23.86,22.22,70.8,64.5,39.3,0.01505,0.00446,0.00733,0.0013,0.09538,0.09298,0.03151,3.08,-15.8,-23.8,14.5,0.1539,0.01505,0.00446,0.09507,0.03121
Japanese,F,epr,epr_jpn,2,10,cas,casual,4.874,,243.6,248.9,42.5,94.5,347,252.4,94.8,95.51,3.72,-0.97,21.54,22.51,68.6,63.9,41.1,0.01088,0.00309,0.00542,0.0007,0.09299,0.08265,0.03042,2.41,-14,-21,14,0.1374,0.01088,0.00309,0.09299,0.03042
Japanese,F,epr,epr_jpn,2,10,pol,polite,6.111,,254.4,260.8,36.6,173.9,327,153.2,95.71,96.32,2.57,9.58,20.51,10.94,68.3,64.7,38,0.01109,0.00247,0.00493,0.0006,0.09161,0.08713,0.02747,5.02,-16.4,-22.5,15.3,0.1155,0.01109,0.00247,0.09161,0.02747
Japanese,F,epr,epr_jpn,2,1,cas,casual,5.71,,224.8,223,39,161.6,323.8,162.2,93.5,93.61,2.95,8.31,20.34,12.03,68.1,64.9,37.4,0.00885,0.00197,0.0037,0.0009,0.0779,0.07108,0.02292,4.1,-15.5,-23.9,17.1,0.0745,0.00885,0.00197,0.07782,0.02271
Japanese,F,epr,epr_jpn,2,1,pol,polite,7.179,,237,240,36.8,177.2,328.2,150.9,94.45,94.88,2.7,9.91,20.57,10.67,67.5,64.3,39.3,0.00899,0.00217,0.00415,0.0007,0.08223,0.07584,0.02606,2.79,-14.3,-20.4,15.9,0.1138,0.00899,0.00217,0.08223,0.02606
Japanese,F,epr,epr_jpn,2,2,cas,casual,5.69,,232,236.6,29.3,168.1,303.1,135,94.16,94.64,2.22,8.99,19.2,10.2,68.8,63,40.1,0.00887,0.00226,0.00432,0.0006,0.08941,0.09753,0.02516,2.63,-15.1,-22.7,15.6,0.1022,0.00887,0.00226,0.08941,0.02516
Japanese,F,epr,epr_jpn,2,2,pol,polite,7.43,,240.4,239.4,27.7,181.6,321.2,139.6,94.8,94.84,1.97,10.33,20.2,9.87,66.7,61.1,38.6,0.00919,0.00251,0.00494,0.0005,0.08969,0.09104,0.02975,4.77,-18,-22.2,15.8,0.123,0.00919,0.00251,0.08969,0.02975
Japanese,F,epr,epr_jpn,2,3,cas,casual,5.788,,232.8,233.8,34.7,168.7,317.5,148.9,94.16,94.43,2.58,9.08,20,10.92,68.8,65.3,37.2,0.00751,0.00178,0.00345,0.0007,0.08834,0.07897,0.03122,2.82,-16.2,-22.3,16.6,0.0801,0.00751,0.00178,0.08834,0.03122
Japanese,F,epr,epr_jpn,2,3,pol,polite,7.977,,253.1,252.4,41.8,174.4,379.2,204.9,95.56,95.76,2.89,9.63,23.08,13.45,68.8,65,40.9,0.00925,0.00232,0.0046,0.0007,0.08955,0.08016,0.03059,3.67,-16.5,-22,16,0.1094,0.00925,0.00232,0.08952,0.03058
Japanese,F,epr,epr_jpn,2,4,cas,casual,7.966,,241,241.2,45.7,171.4,337.1,165.7,94.64,94.97,3.28,9.33,21.04,11.71,68.9,65,39.1,0.00995,0.0024,0.00435,0.0008,0.08813,0.09187,0.0252,0.61,-15.9,-22.4,16.9,0.0849,0.00995,0.0024,0.08813,0.0252
Japanese,F,epr,epr_jpn,2,4,pol,polite,9.16,,245,248.3,41.8,171,368.1,197.1,94.98,95.47,3,9.34,22.53,13.19,67,61.6,39.3,0.01091,0.0028,0.00536,0.0008,0.09667,0.09029,0.0317,4.16,-17.4,-22.7,15.2,0.116,0.01091,0.0028,0.09669,0.03172
Japanese,F,epr,epr_jpn,2,5,cas,casual,6.669,,247.3,244.8,40.2,174.9,351.2,176.3,95.18,95.23,2.81,9.68,21.75,12.07,69.3,66.2,39.5,0.00913,0.00245,0.00488,0.0007,0.08694,0.0947,0.02326,3.47,-15.6,-21.1,16.6,0.0881,0.00913,0.00245,0.08694,0.02326
Japanese,F,epr,epr_jpn,2,5,pol,polite,7.714,,242.8,243.9,36,176.9,326.7,149.9,94.89,95.16,2.63,9.87,20.46,10.59,67.3,63.6,38.5,0.00997,0.00282,0.00533,0.0008,0.08183,0.08674,0.02351,0.21,-15.7,-20.8,15.6,0.117,0.00997,0.00282,0.08182,0.02352
Japanese,F,epr,epr_jpn,2,6,cas,casual,5.489,,251.4,251.4,39.4,166.6,351.8,185.2,95.47,95.69,2.73,8.83,21.78,12.94,70.9,66.7,39.5,0.00874,0.00209,0.00383,0.0007,0.09404,0.09468,0.02709,-0.13,-16.3,-23.8,16.4,0.0896,0.00874,0.00209,0.09404,0.02709
Japanese,F,epr,epr_jpn,2,6,pol,polite,7.355,,241.4,239.5,36.7,169.1,333,163.9,94.78,94.84,2.67,9.09,20.83,11.73,68.5,64.4,38.2,0.00984,0.00245,0.00429,0.0008,0.08385,0.08638,0.02624,0.98,-15.4,-23.1,15.1,0.1072,0.00984,0.00245,0.08385,0.02624
Japanese,F,epr,epr_jpn,2,7,cas,casual,6.534,,237.2,238.2,31.8,173.3,362,188.7,94.53,94.76,2.32,9.52,22.27,12.75,68.2,64.4,39.2,0.00923,0.00222,0.00431,0.0006,0.08978,0.08402,0.02548,0.54,-15.8,-21.7,16.7,0.0999,0.00923,0.00222,0.08978,0.02548
Japanese,F,epr,epr_jpn,2,7,pol,polite,8.153,,230.5,240,37.1,110.1,332.2,222.1,93.92,94.88,3.16,1.67,20.78,19.12,66.1,62.2,38.4,0.00828,0.00204,0.00347,0.0008,0.08188,0.08138,0.02523,2.22,-16.3,-22.5,15.6,0.1009,0.00828,0.00204,0.08195,0.02524
Japanese,F,epr,epr_jpn,2,8,cas,casual,7.946,,231.4,228.1,41.5,165.1,344.2,179,93.98,94.01,3.08,8.69,21.4,12.71,68,62.9,40.5,0.01194,0.0032,0.00644,0.0008,0.08278,0.0789,0.0233,1.93,-15.6,-21.3,15.8,0.1109,0.01194,0.0032,0.08293,0.02336
Japanese,F,epr,epr_jpn,2,8,pol,polite,8.94,,228.1,227.5,40.7,164.6,353.1,188.5,93.74,93.96,3,8.63,21.84,13.21,67.2,63.2,38,0.0114,0.00283,0.00569,0.0008,0.0899,0.09335,0.02436,4.13,-15.3,-23.2,16.1,0.1025,0.0114,0.00283,0.0899,0.02436
Japanese,F,epr,epr_jpn,2,9,cas,casual,7.426,,241.5,240.7,39,171.1,391.6,220.4,94.78,94.94,2.72,9.35,23.63,14.29,68.8,64.5,39.5,0.00969,0.00271,0.00513,0.0008,0.09825,0.09037,0.03725,1.01,-15.7,-22.1,15.2,0.125,0.00969,0.00271,0.09817,0.03724
Japanese,F,epr,epr_jpn,2,9,pol,polite,7.723,,253.2,252.5,48.7,138.1,394.9,256.9,95.47,95.76,3.52,5.58,23.78,18.2,68.3,62.7,39.6,0.00923,0.00236,0.00443,0.0006,0.09452,0.08519,0.04025,3.34,-17.3,-22.7,15,0.1205,0.00923,0.00236,0.09452,0.04025
Japanese,F,epr,epr_jpn,3,10,cas,casual,5.533,,226.6,221.7,35.9,160.5,308.3,147.7,93.68,93.51,2.73,8.21,19.49,11.28,71.3,66,44.7,0.01087,0.00255,0.00501,0.0007,0.08798,0.08439,0.02268,3.48,-12.9,-19.9,16.3,0.0847,0.01087,0.00255,0.08798,0.02268
Japanese,F,epr,epr_jpn,3,10,pol,polite,6.706,,231.8,235.2,30.5,177.3,286.9,109.5,94.13,94.54,2.33,9.92,18.24,8.32,70.5,65.8,42.6,0.01049,0.00273,0.00529,0.0006,0.07761,0.0792,0.01941,2.48,-15.3,-21.6,16.6,0.0863,0.01049,0.00273,0.07763,0.0194
Japanese,F,epr,epr_jpn,3,1,cas,casual,5.988,,221.6,217.9,47.2,159.2,417.6,258.4,93.13,93.21,3.52,8.08,24.61,16.54,70.8,67,44,0.0107,0.00274,0.00466,0.001,0.09402,0.0945,0.02964,4.55,-12.6,-22.2,15.3,0.0932,0.0107,0.00274,0.094,0.02966
Japanese,F,epr,epr_jpn,3,1,pol,polite,7.236,,223,227.5,38.2,157.1,367.1,210,93.35,93.96,3.02,7.82,22.51,14.7,70.1,67,35.5,0.00963,0.00231,0.00404,0.0009,0.08572,0.08893,0.02202,5,-15.1,-19.6,16.3,0.0945,0.00963,0.00231,0.08572,0.02202
Japanese,F,epr,epr_jpn,3,2,cas,casual,5.977,,230.1,229.5,46.4,159,337.3,178.3,93.8,94.11,3.54,8.04,21.04,13,71.5,68,39.7,0.00942,0.00233,0.0043,0.0009,0.09829,0.0913,0.02705,3.24,-13,-22.4,16.4,0.1159,0.00942,0.00233,0.09829,0.02705
Japanese,F,epr,epr_jpn,3,2,pol,polite,7.245,,235.6,243.1,38.7,165.3,322,156.7,94.32,95.11,2.95,8.71,20.25,11.53,71.1,66.2,42.4,0.00923,0.00229,0.00454,0.0007,0.08902,0.09861,0.02337,2.27,-15.3,-19.7,16.4,0.103,0.00923,0.00229,0.089,0.02337
Japanese,F,epr,epr_jpn,3,3,cas,casual,6.415,,223.5,222.3,32.1,168.2,289.9,121.7,93.47,93.56,2.51,9,18.43,9.43,71.3,68.2,38,0.00849,0.00202,0.00384,0.0007,0.07992,0.0801,0.02623,3.06,-14.9,-21.6,16.5,0.0693,0.00849,0.00202,0.07992,0.02623
Japanese,F,epr,epr_jpn,3,3,pol,polite,8.425,,217.7,214.4,34.3,154.9,352.5,197.6,92.98,92.93,2.66,7.58,21.81,14.24,69.5,64.8,40.9,0.01008,0.00288,0.00527,0.0009,0.08464,0.08454,0.0257,3,-16.8,-20,15.7,0.104,0.01011,0.00289,0.08464,0.0257
Japanese,F,epr,epr_jpn,3,4,cas,casual,9.002,,233.2,235.2,41.3,154.1,314.7,160.7,94.1,94.53,3.15,7.48,19.84,12.36,72,67.9,38.8,0.01175,0.00311,0.005,0.0011,0.08268,0.07307,0.02147,1.76,-14,-19.7,16.3,0.0958,0.01175,0.00311,0.08268,0.02147
Japanese,F,epr,epr_jpn,3,4,pol,polite,10.361,,228.3,230.2,39.2,156.9,320.7,163.8,93.75,94.16,3.06,7.8,20.17,12.37,69.4,64.4,39,0.01011,0.00277,0.00533,0.0008,0.07355,0.06695,0.02164,3.51,-15.8,-21,16.8,0.1145,0.01011,0.00277,0.07355,0.02164
Japanese,F,epr,epr_jpn,3,5,cas,casual,7.265,,228.5,225.1,35.4,158.7,307.5,148.8,93.82,93.77,2.73,8,19.44,11.45,70.9,68.3,36.5,0.00783,0.00202,0.00382,0.0008,0.07944,0.07945,0.02262,4.54,-14,-20.6,17.8,0.0737,0.00783,0.00202,0.07944,0.02262
Japanese,F,epr,epr_jpn,3,5,pol,polite,8.179,,227.6,232.2,32.8,164.6,298.2,133.6,93.78,94.31,2.57,8.63,18.92,10.29,69.9,66.9,36.3,0.01007,0.00267,0.00464,0.0009,0.07919,0.084,0.02134,3.95,-16,-20.6,17.1,0.0899,0.01007,0.00267,0.07919,0.02134
Japanese,F,epr,epr_jpn,3,6,cas,casual,7.601,,212.3,206.9,33.7,155.3,294.2,138.9,92.55,92.31,2.69,7.62,18.68,11.06,70.4,65.9,41.9,0.01113,0.00263,0.00508,0.001,0.08007,0.07814,0.02256,2.43,-13.5,-20.7,16,0.0933,0.01076,0.00265,0.08002,0.02254
Japanese,F,epr,epr_jpn,3,6,pol,polite,8.726,,214.6,204.8,37.3,159.4,326.7,167.3,92.7,92.14,2.9,8.07,20.49,12.42,70,65.5,42.1,0.01144,0.00307,0.00531,0.0009,0.07578,0.07487,0.02033,1.87,-15,-20.7,15.9,0.0966,0.01144,0.00307,0.07578,0.02033
Japanese,F,epr,epr_jpn,3,7,cas,casual,7.294,,229,221.9,36.7,166.1,320,153.8,93.85,93.52,2.78,8.83,20.13,11.3,71.4,66.8,40.3,0.0098,0.00251,0.00504,0.0007,0.07696,0.07649,0.01784,1.76,-14.4,-21.3,16.9,0.0894,0.0098,0.00251,0.07696,0.01784
Japanese,F,epr,epr_jpn,3,7,pol,polite,8.382,,227.6,235.3,34.5,158.3,299.9,141.6,93.76,94.54,2.72,7.96,19.02,11.05,70.9,67,38.4,0.01033,0.00267,0.0046,0.0009,0.07183,0.06536,0.01794,2.05,-16.3,-20.3,16.7,0.1084,0.01033,0.00267,0.07183,0.01794
Japanese,F,epr,epr_jpn,3,8,cas,casual,8.392,,219.9,216.6,39.3,157.6,330.1,172.4,93.1,93.11,3.05,7.89,20.67,12.79,71.9,67.7,42,0.01008,0.00244,0.00475,0.0009,0.08151,0.08222,0.02065,2,-13.5,-20.8,16,0.0893,0.01008,0.00244,0.08151,0.02065
